episode,reward,success,collision,steps,epsilon,final_distance
340,-38.44749865611521,0,0,300,0.18099664897669618,1.397073745727539
341,-118.07337317546319,0,0,300,0.1800916657318127,1.8035423755645752
342,-12.325684614977561,0,0,300,0.17919120740315364,1.4366202354431152
343,-23.74333530426025,0,0,300,0.17829525136613786,1.1083338260650635
344,-104.03364291270688,0,0,300,0.17740377510930716,2.6561098098754883
345,-44.50512251933545,0,0,300,0.17651675623376062,1.5989797115325928
346,-18.806020880541542,0,0,300,0.1756341724525918,1.9117043018341064
347,-19.56451621770461,0,0,291,0.17475600159032884,0.7330318093299866
348,-19.8208649357173,0,0,300,0.17388222158237718,1.4479153156280518
349,-15.092810393175803,0,0,300,0.1730128104744653,1.3334016799926758
350,-10.883264399370873,0,0,300,0.17214774642209296,1.5060151815414429
351,-35.30741003036494,0,0,300,0.1712870076899825,1.6318525075912476
352,-17.395591163635245,0,0,300,0.17043057265153258,1.5613977909088135
353,-19.277904548645008,0,0,300,0.16957841978827493,1.0594761371612549
354,-75.40249532699568,0,0,300,0.16873052768933355,1.5531238317489624
355,-10.686756358138748,0,0,300,0.1678868750508869,1.0004945993423462
356,-25.94042799075574,0,0,282,0.16704744067563246,0.6778060793876648
357,-58.219828406176255,0,0,300,0.1662122034722543,1.3551561832427979
358,-70.4098001861572,0,0,260,0.16538114245489302,2.3799500465393066
359,-55.43356215556589,0,0,300,0.16455423674261854,1.32608962059021
360,-186.70476264953612,0,0,282,0.16373146555890544,2.251190662384033
361,-101.54046791076645,0,0,285,0.16291280823111093,2.6526169776916504
362,-118.95189067840566,0,0,300,0.16209824418995536,2.2454726696014404
363,-180.85642654418945,0,1,212,0.16128775296900558,2.6341066360473633
364,-146.62846843719478,0,0,271,0.16048131420416054,2.802117109298706
365,-33.88344650268549,0,0,300,0.15967890763313974,0.7708616256713867
366,-9.673864775500022,0,0,300,0.15888051309497406,1.4961652755737305
367,-12.0472350502014,0,0,300,0.1580861105294992,1.564308762550354
368,-369.7381915855412,0,1,280,0.1572956799768517,1.4395478963851929
369,-43.08386804580686,0,0,300,0.15650920157696743,0.5159670114517212
